65.0
56.0
91.01
95.0
80.0
96.01
68.0
68.0
95.0
89.0
92.0
92.0
65.0
93.0
76.0
97.0
35.0
75.0
68.0
86.01
68.0
58.0
94.0
88.0
98.0
98.0
58.0
56.0
96.0
95.0
55.0
98.01
85.01
73.01
55.0
59.0
91.0
54.0
75.0
78.0
98.0
54.0
80.0
52.01
33.0
54.0
55.0
95.0
58.0
95.0
83.01
85.0
78.01
80.01
80.01
95.0
72.0
86.0
85.0
66.0
98.0
82.0
93.0
85.01
47.0
95.0
85.01
90.0
90.0
83.0
60.0
63.0
63.0
37.0
93.0
46.0
73.0
90.01
54.01
46.0
80.0
55.0
55.0
55.0
27.0
90.0
98.0
50.0
80.0
88.0
57.0
95.0
86.01
91.01
83.0
56.0
61.0
80.0
76.01
60.0
80.01
75.0
38.0
80.0
68.01
90.0
70.0
88.0
90.0
73.0
64.0
27.0
27.0
34.0
53.0
96.01
50.0
68.0
96.01
86.0
98.0
90.0
91.01
70.0
80.0
88.0
75.0
86.0
70.01
81.01
80.0
93.01
84.01
85.0
91.0
49.0
98.01
95.01
78.0
87.0
82.01
88.0
98.0
80.0
81.0
99.01
82.0
95.0
95.0
69.0
65.0
95.0
68.0
92.0
70.0
99.01
88.0
91.0
89.0
78.0
74.0
95.01
98.01
80.01
90.0
64.0
78.0
75.01
80.0
80.01
76.01
90.0
66.0
86.0
81.0
82.0
95.0
68.0
93.01
80.0
92.01
70.01
90.0
90.0
71.0
48.0
96.01
95.0
82.0
88.0
87.0
76.0
85.0
94.0
56.0
58.0
88.0
82.01
88.0
98.0
67.0
90.0
58.0
83.0
80.01
83.0
75.0
89.0
81.0
80.0
90.0
59.01
98.01
95.01
66.0
77.0
78.0
90.0
62.0
95.0
60.0
91.01
88.0
70.0
90.01
90.01
90.0
85.0
82.0
96.0
85.01
97.0
82.0
95.0
81.0
86.0
75.0
69.01
82.0
57.01
79.0
72.0
65.01
78.0
85.0
95.0
70.0
70.0
95.0
80.01
98.01
81.0
84.0
96.0
91.0
76.01
56.0
53.0
81.0
50.0
95.0
80.0
49.0
53.0
89.0
61.0
49.0
95.0
55.0
90.01
86.0
91.01
55.0
94.0
85.0
88.0
92.0
79.0
97.0
78.0
76.0
62.01
76.0
82.0
88.01
85.01
78.01
90.0
95.01
80.01
68.0
83.0
66.0
86.01
84.0
79.0
92.0
78.0
88.0
70.0
72.01
94.01
98.0
82.0
91.0
85.0
95.0
90.0
88.0
63.0
92.0
85.0
56.0
75.0
73.0
75.0
87.0
79.0
92.01
79.01
95.0
88.0
87.01
85.0
67.01
80.0
83.0
60.0
84.01
77.0
79.0
95.0
86.01
96.0
65.01
83.0
66.0
83.01
96.0
90.01
98.0
92.0
74.0
93.0
67.0
86.0
65.0
90.01
70.0
72.0
63.01
95.0
85.0
99.0
60.0
65.0
81.0
90.0
95.01
85.0
58.0
70.0
60.0
78.01
60.0
90.0
85.0
80.0
91.0
48.01
60.01
96.0
46.0
90.0
95.0
70.0
90.0
82.01
89.0
95.01
95.0
70.0
82.0
45.0
85.0
81.0
78.0
80.01
81.01
80.01
80.01
82.0
93.01
95.0
79.0
85.0
78.0
95.01
83.01
92.0
96.0
83.0
61.0
95.0
85.0
90.0
98.0
87.0
86.0
90.01
86.0
73.0
84.0
92.0
87.0
96.0
96.0
69.01
85.0
85.0
90.0
90.01
43.0
56.0
78.0
95.0
63.01
96.0
85.0
85.0
93.0
90.0
70.0
90.0
75.0
88.0
98.0
88.0
69.0
95.0
86.0
84.01
90.0
80.0
92.0
75.0
90.01
98.01
95.01
40.0
92.01
88.0
91.0
80.0
96.0
92.0
70.01
80.0
63.0
60.0
69.0
72.0
60.0
92.0
90.0
63.0
87.01
90.0
66.01
55.0
85.0
84.0
83.01
82.0
76.0
96.01
90.0
94.0
80.0
58.0
85.0
75.0
88.01
92.0
63.0
86.01
78.0
90.0
75.01
98.01
98.0
99.01
88.0
60.0
99.01
88.0
80.0
76.01
98.01
86.0
80.0
58.0
78.0
80.0
95.0
93.0
88.0
70.01
93.01
88.0
90.0
96.01
83.0
70.0
90.0
57.0
80.0
86.0
96.0
84.0
88.0
85.0
93.01
99.01
92.0
90.01
68.0
81.0
99.0
93.0
98.0
80.01
75.0
90.01
89.0
92.01
82.01
63.0
83.0
46.0
90.0
99.0
92.01
85.0
82.01
78.0
75.01
85.0
85.01
80.0
95.01
80.0
65.0
88.0
72.0
65.0
58.0
63.0
71.0
80.0
85.0
56.0
67.0
88.01
83.0
95.0
79.0
92.01
40.0
94.0
98.0
32.0
60.0
88.0
63.0
58.0
98.0
95.0
68.01
30.0
82.01
78.0
75.0
89.0
68.0
80.01
32.0
63.0
51.0
20.0
78.0
90.0
80.0
83.0
84.0
95.0
22.0
54.0
71.0
90.0
90.01
80.0
85.0
70.0
38.0
95.0
88.01
92.0
81.01
66.0
75.0
81.0
96.0
70.0
80.0
46.0
92.01
96.0
90.0
54.0
76.0
80.0
85.01
90.0
83.0
89.0
99.0
82.0
85.0
92.01
96.0
99.01
93.0
80.0
88.0
34.0
57.0
98.01
84.0
90.01
86.01
29.0
95.0
72.0
84.0
96.01
83.0
98.0
97.0
73.01
96.0
91.0
95.0
78.0
85.0
95.0
80.0
97.0
98.01
95.01
86.0
76.0
90.01
89.0
85.0
75.0
85.0
94.0
80.0
86.01
93.0
96.0
89.0
51.0
52.0
62.0
92.01
98.0
83.0
90.0
98.0
75.0
95.0
66.0
92.0
88.0
95.0
63.0
85.0
95.0
58.0
90.0
85.0
70.0
95.0
55.0
88.0
98.0
97.0
96.0
95.0
97.0
96.0
80.0
95.0
